file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,churn,files,NR,NBF,nc,ncom,avg_cs,dsc,ce,exp,own,is_controller,is_procedural,is_test,is_util,is_external
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\BillVoteId.java,gov.nysenate.openleg.legislation.bill.BillVoteId,class,4,10,6,4,13,1,0,8,0,0.50000006,0.7777778,1.0,10,0,10,0,0,0,10,0,0,0,6,1,0,6,0,0,1,0,6,45,11,0,3,0,0,6,1,7,2,7,1,0,0,0,52,1,0,6391,231,0,3,10.0,2.0,23.1,6.8979591836734695,1.7102685041288024,5.0,0.8,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\SpotCheckReferenceEvent.java,gov.nysenate.openleg.spotchecks.model.SpotCheckReferenceEvent,class,1,3,2,1,4,1,0,0,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,33,1,0,533,30,0,0,3.0,1.0,10.0,0.0,0.5905146653114488,3.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\base\SpotcheckMismatchEvent.java,gov.nysenate.openleg.spotchecks.base.SpotcheckMismatchEvent,class,4,5,1,4,4,2,0,3,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,1,18,3,0,0,0,0,0,0,2,0,2,0,0,0,0,26,1,0,248,14,0,0,2.0,1.0,7.0,3.0,0.5195798391305154,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\attendance\VoteId.java,gov.nysenate.openleg.legislation.attendance.VoteId,class,3,8,5,3,12,1,0,6,0,0.42857143,0.5714286,0.71428573,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,2,31,7,0,5,0,0,0,0,4,0,4,1,0,0,0,21,1,0,507,14,0,0,2.0,1.0,7.0,0.0,0.6931471805599453,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\assembly\agenda\AssemblyAgnScraper.java,gov.nysenate.openleg.spotchecks.scraping.assembly.agenda.AssemblyAgnScraper,class,7,7,0,7,5,2,0,22,0,0.2,1.0,1.0,2,0,1,0,1,0,2,0,0,0,5,2,0,4,1,0,2,0,1,47,1,1,0,1,0,16,1,16,5,15,2,0,0,0,67,1,6,6007,142,0,1,8.0,4.0,17.75,6.611111111111111,1.9733960715804137,2.0,0.375,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\DateUtils.java,gov.nysenate.openleg.common.util.DateUtils,class,3,17,14,3,45,1,0,53,227,0.9734848,0.008658009,0.008658009,22,22,22,0,0,0,22,0,0,0,5,5,5,0,0,0,5,0,31,122,31,0,15,0,8,12,25,20,11,16,2,0,0,0,138,1025,0,28056,802,1,4,26.0,6.0,30.846153846153847,5.911111111111111,3.0859493479933127,4.333333333333333,0.4230769230769231,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\transcripts\hearing\dao\SqlPublicHearingDao.java,gov.nysenate.openleg.legislation.transcripts.hearing.dao.SqlPublicHearingDao,class,18,19,1,18,13,2,0,41,26,0.85,0.06666667,0.06666667,8,0,6,2,0,0,6,0,0,0,5,4,0,5,0,0,4,0,1,65,8,0,2,0,0,31,2,16,1,25,1,0,0,4,73,1,0,18122,480,0,5,22.0,4.0,21.818181818181817,4.1184,2.803844533718388,5.5,0.4090909090909091,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\calendar\CalendarEntryListId.java,gov.nysenate.openleg.spotchecks.alert.calendar.CalendarEntryListId,class,7,14,7,7,27,2,0,15,19,0.54545456,0.3272727,0.38181818,11,0,11,0,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,66,17,0,8,0,3,6,8,11,11,8,2,0,0,0,66,1,0,2240,84,0,7,12.0,5.0,7.0,5.510204081632653,2.2956822468896716,2.4,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\agenda\XmlSenAgenVoteProcessor.java,gov.nysenate.openleg.processors.agenda.XmlSenAgenVoteProcessor,class,24,25,1,24,16,3,0,44,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,105,1,5,2,1,2,36,6,56,2,54,5,0,0,0,102,1,3,32241,1107,2,6,30.0,7.0,36.9,7.290123456790123,3.136828598433579,4.285714285714286,0.4666666666666667,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\bill\view\BillStatusTypeView.java,gov.nysenate.openleg.api.legislation.bill.view.BillStatusTypeView,class,2,2,0,2,5,1,0,2,6,0.6,0.2,0.3,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,19,3,0,0,0,0,1,0,2,0,2,0,0,0,0,12,1,0,295,8,0,0,1.0,1.0,8.0,3.5,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\transcripts\session\TranscriptUpdateEvent.java,gov.nysenate.openleg.updates.transcripts.session.TranscriptUpdateEvent,class,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0,800,34,0,0,2.0,1.0,17.0,0.0,0.6652042646399301,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\dao\SqlCalendarDao.java,gov.nysenate.openleg.legislation.calendar.dao.SqlCalendarDao,class,39,41,2,39,42,2,0,89,378,0.96428573,0.0,0.0,28,10,12,6,10,0,22,0,0,0,1,1,0,1,0,0,1,0,48,326,23,7,5,2,3,40,7,46,0,52,2,0,10,4,109,1,1,31881,1240,2,9,31.0,5.0,40.0,7.515,3.1748101796998185,6.2,0.3548387096774194,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\admin\AdminUser.java,gov.nysenate.openleg.auth.admin.AdminUser,class,0,6,6,0,9,1,0,0,12,0.6666667,0.33333334,1.0,9,0,9,0,0,0,9,0,0,0,4,0,0,4,0,0,0,0,0,36,4,0,0,0,0,0,0,8,0,4,0,0,0,0,37,1,0,1832,64,0,0,5.0,2.0,12.8,2.0,1.52942725888095,2.5,0.8,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\member\dao\CachedMemberService.java,gov.nysenate.openleg.legislation.member.dao.CachedMemberService,class,19,20,1,19,10,1,0,10,2,0.7708333,0.5714286,1.0,8,0,7,1,0,0,7,0,0,0,6,1,0,6,0,0,1,0,0,44,6,0,0,1,0,1,0,7,0,8,2,0,0,0,40,1,0,27549,880,1,8,37.0,7.0,23.783783783783782,8.981789802289281,3.2780588942511732,5.285714285714286,0.43243243243243246,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\LawProcessor.java,gov.nysenate.openleg.processors.law.LawProcessor,class,17,19,2,17,22,2,0,65,0,0.67999995,,,5,0,1,4,0,0,1,0,0,0,5,4,1,4,0,0,4,0,8,111,1,3,3,3,0,18,6,21,5,24,3,0,0,2,175,1,7,11217,383,1,10,33.0,4.0,11.606060606060606,5.375,3.0032622688376303,8.25,0.45454545454545453,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\service\OpenLegAuthorizingRealm.java,gov.nysenate.openleg.auth.service.OpenLegAuthorizingRealm,class,5,8,3,5,2,2,2,1,1,0.75,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,0,1,1,0,2,0,0,22,1,0,0,0,0,1,0,2,0,2,0,0,1,0,28,1025,0,501,29,0,0,1.0,1.0,29.0,4.722222222222222,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\log\DataProcessNotificationService.java,gov.nysenate.openleg.processors.log.DataProcessNotificationService,class,12,13,1,12,6,1,0,19,9,0.7916666,0.3,0.3,6,0,5,1,0,0,5,0,0,0,4,1,0,2,0,2,1,0,1,32,1,0,0,0,0,14,1,9,5,13,0,0,0,1,51,1,0,8302,231,0,0,8.0,3.0,28.875,8.699432892249527,1.9133052460249822,2.6666666666666665,0.625,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\transcripts\hearing\BulkPublicHearingUpdateEvent.java,gov.nysenate.openleg.updates.transcripts.hearing.BulkPublicHearingUpdateEvent,class,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,800,34,0,0,2.0,1.0,17.0,0.0,0.6652042646399301,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\api\ApiTest.java,gov.nysenate.openleg.api.ApiTest,class,3,7,4,3,2,2,4,4,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,2,0,2,0,1,0,0,0,0,12,1025,0,1191,63,0,2,7.0,1.0,9.0,5.26530612244898,1.749982920489818,7.0,1.0,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\spotchecks\daybreak\DaybreakCheckMailServiceTest.java,gov.nysenate.openleg.spotchecks.daybreak.DaybreakCheckMailServiceTest,class,6,6,0,6,1,2,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,19,1,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\service\ApiUserLoginAuthRealm.java,gov.nysenate.openleg.auth.service.ApiUserLoginAuthRealm,class,20,21,1,20,12,3,0,32,24,0.8125,0.071428575,0.10714286,8,0,4,0,4,0,8,0,0,0,4,2,0,4,0,0,2,0,1,58,7,0,1,0,0,4,0,8,0,12,1,0,1,2,103,1,3,1439,65,0,1,4.0,2.0,16.25,5.375,1.1253568459383951,2.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\transcripts\hearing\PublicHearingAddressParserTest.java,gov.nysenate.openleg.processors.transcripts.hearing.PublicHearingAddressParserTest,class,6,7,1,6,6,1,0,4,15,0.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,10,0,1,0,1,0,0,0,0,52,1,0,113482,315,1,3,10.0,3.0,31.5,3.497164461247637,2.0090230247105305,3.3333333333333335,0.7,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\ClearIndexEvent.java,gov.nysenate.openleg.search.ClearIndexEvent,class,2,13,11,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1421,58,0,0,2.0,1.0,29.0,3.5,0.08709952319177525,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\UIKeyUtil.java,gov.nysenate.openleg.common.util.UIKeyUtil,class,3,4,1,3,5,1,0,7,6,0.0,0.0,0.0,4,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,17,3,0,1,0,0,0,0,3,1,3,0,0,0,0,25,1,0,67,4,0,0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,True,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\ApprovalId.java,gov.nysenate.openleg.legislation.bill.ApprovalId,class,1,8,7,1,12,1,0,4,0,0.42857146,0.95238096,1.0,7,0,7,0,0,0,7,0,0,0,3,1,0,3,0,0,1,0,0,34,10,0,5,0,0,1,2,6,3,5,1,0,0,0,40,1,0,910,23,0,0,1.0,1.0,23.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\transcripts\hearing\view\PublicHearingInfoView.java,gov.nysenate.openleg.api.legislation.transcripts.hearing.view.PublicHearingInfoView,class,3,6,3,3,10,2,1,10,16,0.76785713,0.21428572,0.75,8,0,8,0,0,0,8,0,0,0,4,1,0,2,2,0,2,0,1,36,7,0,2,0,0,2,0,7,0,7,0,0,0,0,38,1,0,6567,187,0,2,12.0,4.0,15.583333333333334,7.619834710743802,2.1616086673600403,3.0,0.4166666666666667,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\bill\view\BillFullTextView.java,gov.nysenate.openleg.api.legislation.bill.view.BillFullTextView,class,3,4,1,3,6,1,0,0,7,0.6666667,0.26666668,0.6666667,6,0,6,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,0,27,5,0,0,0,0,1,0,4,0,4,0,0,0,0,15,1,0,965,41,1,1,2.0,2.0,20.5,8.122448979591837,0.5555365967291861,1.0,0.5,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\agenda\CommAgendaAlertCheckMailService.java,gov.nysenate.openleg.spotchecks.alert.agenda.CommAgendaAlertCheckMailService,class,2,3,1,2,4,3,0,9,3,0.6666667,0.0,0.0,3,0,0,0,3,0,3,0,0,0,1,1,0,1,0,0,1,0,4,14,3,0,0,0,0,8,2,3,2,3,0,0,0,0,24,1,0,2345,84,0,1,4.0,2.0,21.0,3.3333333333333335,1.13147417063138,2.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\StrictLocalDateTimeSerializer.java,gov.nysenate.openleg.common.util.StrictLocalDateTimeSerializer,class,3,4,1,3,1,2,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,41,1,0,109,8,0,1,1.0,1.0,8.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\sensite\bill\SenateSiteBillJsonParser.java,gov.nysenate.openleg.spotchecks.sensite.bill.SenateSiteBillJsonParser,class,23,27,4,23,16,2,0,81,43,0.85,0.0,0.0,10,0,2,8,0,0,2,0,0,0,2,2,0,2,0,0,2,0,9,114,10,2,0,2,0,44,0,25,7,27,2,4,0,3,80,1,1,5097,140,0,3,14.0,3.0,10.0,0.0,2.041048767040799,4.666666666666667,0.7142857142857143,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\calendar\view\CalendarViewFactory.java,gov.nysenate.openleg.api.legislation.calendar.view.CalendarViewFactory,class,11,14,3,11,3,1,0,1,0,0.5,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,1,0,0,13,3,0,0,0,0,0,0,1,0,2,0,0,0,0,16,1,0,743,26,0,0,1.0,1.0,26.0,6.408163265306122,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\ui\RegistrationPageCtrl.java,gov.nysenate.openleg.api.ui.RegistrationPageCtrl,class,15,16,1,15,8,2,0,14,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,41,7,1,0,2,0,20,0,6,1,7,1,0,0,0,68,1,3,1732,64,0,1,13.0,4.0,4.923076923076923,6.8264462809917354,2.3259910234190464,3.25,0.3076923076923077,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\BillTextDiffProcessorTest.java,gov.nysenate.openleg.processors.bill.xml.BillTextDiffProcessorTest,class,8,8,0,8,22,1,0,4,0,0.0,1.0,1.0,22,0,22,0,0,0,22,0,0,0,1,0,0,1,0,0,0,0,2,215,0,0,0,0,0,143,0,83,16,83,0,0,0,0,203,1,0,2296,59,1,1,2.0,2.0,29.5,6.653061224489796,0.32879120265774,1.0,0.5,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\processor\view\SourceFileView.java,gov.nysenate.openleg.api.processor.view.SourceFileView,class,2,3,1,2,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,12,1,0,205,7,0,0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,True,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\transcripts\session\TranscriptPdfCtrl.java,gov.nysenate.openleg.api.legislation.transcripts.session.TranscriptPdfCtrl,class,16,17,1,16,3,2,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,20,2,0,0,1,0,4,2,4,0,5,1,0,0,0,49,1,1,1681,96,0,1,9.0,4.0,10.666666666666666,5.428571428571429,1.8866942857364453,2.25,0.4444444444444444,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\RulesLawBuilder.java,gov.nysenate.openleg.processors.law.RulesLawBuilder,class,7,10,3,7,13,3,0,27,10,0.8,0.0,0.0,5,0,2,3,0,0,2,0,0,0,2,2,0,2,0,0,2,0,2,58,0,5,2,0,1,16,11,22,6,20,2,0,0,0,87,1,0,2518,37,0,0,2.0,1.0,18.5,2.0,0.6751425885789244,2.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\processor\view\DataProcessUnitView.java,gov.nysenate.openleg.api.processor.view.DataProcessUnitView,class,2,4,2,2,10,1,0,9,22,0.77777773,0.19444445,0.7777778,9,0,9,0,0,0,9,0,0,0,7,0,0,0,7,0,0,0,0,44,8,0,1,0,0,1,0,7,0,7,1,0,0,0,29,1,0,652,30,0,0,2.0,2.0,15.0,0.0,0.6931471805599453,1.0,0.5,True,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\base\MismatchNotFoundEx.java,gov.nysenate.openleg.spotchecks.base.MismatchNotFoundEx,class,0,0,0,0,2,4,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,2,0,0,1,1,0,0,0,0,14,1,0,70,5,0,0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\agenda\IntervalAgendaReportService.java,gov.nysenate.openleg.spotchecks.alert.agenda.IntervalAgendaReportService,class,9,9,0,9,6,2,0,6,10,0.8,0.0,0.0,5,0,1,0,4,0,5,0,0,0,1,0,0,0,0,1,0,0,1,21,4,0,0,0,0,2,0,1,0,2,1,0,0,0,37,1,0,5959,214,1,1,7.0,2.0,30.571428571428573,7.877551020408164,1.8363365784882877,3.5,0.8571428571428571,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\agenda\ActiveListScrapingService.java,gov.nysenate.openleg.spotchecks.scraping.lrs.agenda.ActiveListScrapingService,class,6,7,1,6,7,1,0,8,1,0.5555556,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,3,1,0,1,0,2,1,0,1,21,0,2,1,0,0,2,0,4,0,5,3,0,0,0,36,1,0,4077,104,0,2,4.0,2.0,26.0,2.5,1.3747014726849718,2.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\agenda\AgendaVoteAttendance.java,gov.nysenate.openleg.legislation.agenda.AgendaVoteAttendance,class,2,7,5,2,16,1,0,9,16,0.69230765,0.3974359,0.7051282,13,0,13,0,0,0,13,0,0,0,5,1,0,5,0,0,1,0,5,52,9,0,3,0,0,0,1,6,0,6,1,0,0,0,53,1,0,3663,125,0,1,5.0,2.0,25.0,0.0,1.4439804476443743,2.5,0.8,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\keymapper\LawSpotCheckIdKeyMapper.java,gov.nysenate.openleg.spotchecks.keymapper.LawSpotCheckIdKeyMapper,class,4,4,0,4,6,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,3,0,0,6,0,5,0,5,1,0,0,0,28,1,0,30840,31,0,1,1.0,1.0,31.0,9.375,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\logs\ApiLogCtrl.java,gov.nysenate.openleg.api.logs.ApiLogCtrl,class,15,16,1,15,1,2,0,13,0,0.5,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,2,9,1,0,0,0,0,5,1,3,1,5,0,0,0,1,42,1,0,1954,78,0,1,8.0,2.0,9.75,7.46875,1.8467194346602342,4.0,0.625,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\pipeline\Pipeline.java,gov.nysenate.openleg.common.util.pipeline.Pipeline,class,5,7,2,5,5,1,0,17,0,0.4166667,1.0,1.0,3,0,1,1,0,1,2,0,0,0,4,1,0,4,0,0,1,0,3,30,3,1,0,0,0,1,0,9,0,11,1,0,0,3,51,1,0,774,28,0,3,7.0,1.0,4.0,0.0,1.8596642353654613,7.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\transcripts\hearing\PublicHearingUpdateEvent.java,gov.nysenate.openleg.updates.transcripts.hearing.PublicHearingUpdateEvent,class,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0,800,34,0,0,2.0,1.0,17.0,0.0,0.6652042646399301,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawInfoView.java,gov.nysenate.openleg.api.legislation.law.view.LawInfoView,class,2,4,2,2,7,1,0,5,7,0.6666667,0.26666668,0.6666667,6,0,6,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,0,29,5,0,1,0,0,1,0,4,0,4,1,0,0,0,13,1,0,715,27,0,0,1.0,1.0,27.0,0.0,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\committee\ElasticCommitteeSearchService.java,gov.nysenate.openleg.search.committee.ElasticCommitteeSearchService,class,24,25,1,24,20,1,0,27,85,0.8666667,0.07692308,0.07692308,15,0,11,2,0,2,13,0,0,0,4,1,0,1,0,3,1,0,1,71,7,0,1,1,0,5,0,3,0,5,1,0,0,0,56,1,2,2961,166,0,1,9.0,4.0,18.444444444444443,7.53125,2.0037770985472982,2.25,0.5555555555555556,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\notifications\mail\MimeSendMailService.java,gov.nysenate.openleg.notifications.mail.MimeSendMailService,class,12,14,2,12,9,1,0,10,6,0.5625,0.39285713,0.53571427,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,38,3,1,0,0,0,1,0,4,0,4,1,0,0,0,27,1,0,2841,81,0,0,5.0,3.0,16.2,0.0,1.4207639664850644,1.6666666666666667,0.6,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\LegDataFileNotFoundEx.java,gov.nysenate.openleg.processors.bill.LegDataFileNotFoundEx,class,0,0,0,0,2,4,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,2,0,1,1,1,0,0,0,0,15,1,0,1736,92,1,0,1.0,1.0,92.0,0.0,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\notification\view\NotificationView.java,gov.nysenate.openleg.api.notification.view.NotificationView,class,2,3,1,2,3,2,0,1,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,2,0,1,0,0,0,0,9,1,0,196,3,0,0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\law\dao\CachedLawDataService.java,gov.nysenate.openleg.legislation.law.dao.CachedLawDataService,class,33,34,1,33,37,1,0,54,40,0.79831934,0.31428573,0.52380955,17,0,15,2,0,0,15,0,0,0,7,1,0,7,0,0,1,0,4,126,7,0,11,3,0,13,3,14,0,13,3,0,0,1,90,1,3,10532,460,0,2,24.0,4.0,19.166666666666668,7.400826446280992,2.842374262119269,6.0,0.5833333333333334,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\openleg\OpenlegSpotCheckCtrl.java,gov.nysenate.openleg.spotchecks.openleg.OpenlegSpotCheckCtrl,class,16,17,1,16,5,2,0,17,1,0.5,1.0,1.0,3,0,2,1,0,0,2,0,0,0,4,2,0,4,0,0,4,0,4,28,2,0,2,0,0,11,3,9,2,8,1,0,0,1,87,1,1,2720,75,1,2,10.0,2.0,7.5,4.4,1.3732257711461933,5.0,0.9,True,False,False,False,False
